timestamp,btc_dominance,eth_dominance,score,active_cryptocurrencies,active_market_pairs,active_exchanges,USD_total_market_cap,USD_total_volume24h,USD_total_volume24h_reported,USD_altcoin_volume24h,USD_altcoin_volume24h_reported,USD_altcoin_market_cap,USD_original_score,total_cryptocurrencies,total_exchanges,origin_id
2020-10-02,58.0297,0,1601596800000,5395,30610,923,338747511469.35,99177391297,116537952468.16,72043408405.56,86619333222.62,142173309031.46,1601596860,NA,NA,NA
2020-10-03,58.427,0,1601683200000,5397,30618,924,335281202262.36,97363868224.1,114151648177.25,74300885708.42,88403794041.61,139386322120.51,1601683260,NA,NA,NA
2020-10-04,58.3396,0,1601769600000,5401,30630,924,335000601208.81,66672390834.24,80570463150.94,49595599277.03,61495689774.73,139562657694.08,1601769660,NA,NA,NA
2020-10-05,58.254,0,1601856000000,5401,30631,924,339534475425.58,70393369351.75,84452610112.23,52867957068.21,64855204086.59,141741998469.8,1601856060,NA,NA,NA
2020-10-06,58.4263,0,1601942400000,5425,30667,926,342175344403.82,75518713892.75,90428622462.65,56165200919.04,68876048709.56,142254850603.24,1601942460,NA,NA,NA
2020-10-07,58.9511,0,1602028800000,5440,30704,927,333624112364.85,97920955450.48,114123911524.08,75730444001.98,89371672755.47,136948946098.39,1602028860,NA,NA,NA
2020-10-08,58.8731,0,1602115200000,5452,30792,929,335851867860.45,77407130563.98,92414810274.96,59948182073.16,72699461009.53,138125431752.66,1602115260,NA,NA,NA
2020-10-09,58.9279,0,1602201600000,5466,30904,930,343540317957.84,91180890837.06,107155993698.59,69133661712.39,82546787236.66,141099184592.5,1602201660,NA,NA,NA
2020-10-10,58.5205,0,1602288000000,5479,30924,932,350453038073.5,93804782714.38,110398274666.07,71374111155.21,85416962827.48,145366006959.75,1602288060,NA,NA,NA
2020-10-11,58.4273,11.7061,1602374400000,3619,30932,350,357912892945.41,78216024243.13,95968960108,55399283639.5,65306585407.84,148794100597.61,NA,7371,1180,101603
2020-10-12,58.4338,11.7481,1602460800000,3628,31073,351,360699683538.96,69761310491.04,83654345605.65,50060350872.93,58256902533.06,149928984554.83,1602460800,NA,NA,NA
2020-10-13,58.5069,11.9793,1602547200000,3627,31074,351,365679314190.56,88132535313.19,112598961031.19,61967784668.62,76103372337.96,151731770599.28,1602547218,NA,NA,NA
2020-10-14,58.4469,11.8995,1602633600000,3637,31174,353,361984974231.78,78724567414.12,98880766244.99,54483315655.5,66254449514.98,150415886405.62,1602633618,NA,NA,NA
2020-10-15,58.6674,11.8871,1602720000000,3649,31251,353,360732167029.59,75012768221.45,89649400378.81,50913500993.16,59684284271.7,149100089051.99,1602720018,NA,NA,NA
2020-10-16,58.7123,11.7655,1602806400000,3659,31369,354,362557610974.42,77492818135.99,92731713693.19,53007747047.31,61958252425.38,149691662188.65,1602806418,NA,NA,NA
2020-10-17,59.0335,11.6551,1602892800000,3664,31369,354,355188138511.74,80860778559.37,99729158460.12,55222350702.65,67066670483.09,145508226885.5,1602892818,NA,NA,NA
2020-10-18,58.9983,11.6956,1602979200000,3664,31376,354,356531115436.62,59465745079.86,68663735050.07,40405824123.99,46154984578.5,146183844070.67,1602979218,NA,NA,NA
2020-10-19,58.8907,11.8412,1603065600000,3665,31385,354,361126871930.7,58303186795.66,66927595141.6,40024099874.52,45336330471.99,148456880792.32,1603065618,NA,NA,NA
2020-10-20,59.4954,11.7527,1603152000000,3679,31581,356,365537367571.53,72386128953.68,93934912379.63,48528160760.92,59999847635.85,148059356186.25,1603152018,NA,NA,NA
2020-10-21,60.5288,11.4474,1603238400000,3686,31688,357,364646583208.62,86354549691.16,115552206870.95,55443680443.64,70756863588.79,143930391574.27,1603238418,NA,NA,NA
2020-10-22,61.3409,11.4546,1603324800000,3701,31753,357,387217676543.42,120000803705.07,174273299140.85,76613978450,102571889477.21,149695020306.22,1603324818,NA,NA,NA
2020-10-23,60.8464,11.8554,1603411200000,3717,31846,357,394720890092.92,102075373669.46,140411703363.99,67346666333.32,88732202044.24,154547399605.41,1603411218,NA,NA,NA
2020-10-24,60.9574,11.7918,1603497600000,3724,31605,361,392938880651.47,87548609575.84,114199583025.09,58534732093.91,74443890650.24,153413589851.28,1603497618,NA,NA,NA
2020-10-25,61.0169,11.7265,1603584000000,3725,31612,363,398069341441.43,73991781846.92,93951393512.92,49473208444.76,61405856336.03,155179727499.52,1603584018,NA,NA,NA
2020-10-26,61.1,11.6356,1603670400000,3725,31612,363,395020775608.59,72524703299.63,96368494599.59,48095701276.77,61487019471.53,153663139474.36,1603670418,NA,NA,NA
2020-10-27,61.6061,11.3343,1603756800000,3742,31786,366,393177378815.86,103775249657.4,139206983415.75,74319516895.44,94583588997.78,150956126553.66,1603756818,NA,NA,NA
2020-10-28,62.295,11.2586,1603843200000,3756,31824,366,405831302119,96816028716.67,135483035355.32,63097524169.6,82514447823.47,153018844509.68,1603843218,NA,NA,NA
2020-10-29,62.3436,11.1573,1603929600000,3762,31610,367,394477096476.48,103912058771.92,150763313551.43,68027716061.07,91488452587.61,148545708418.77,1603929618,NA,NA,NA
2020-10-30,62.9539,11.0634,1604016000000,3773,31749,369,395724541581.12,141134530005.28,175782969914.89,84666391461.53,102011005437.02,146600417433.35,1604016018,NA,NA,NA
2020-10-31,63.4478,10.9545,1604102400000,3782,31827,368,395999585957.65,91855661090.6,131926633748.99,61244435042.32,82067131178.25,144746375700.63,1604102418,NA,NA,NA
2020-11-01,63.6621,10.9131,1604188800000,3789,31849,376,401102887541.66,81043254521.35,116609657553.28,50737285957.59,67462222706.11,145752395195.63,1604188818,NA,NA,NA
2020-11-02,63.2843,11.1549,1604275200000,3787,31851,376,401824507173.2,65619735261.08,87189080020.15,41196249719.15,52497857977.31,147532649781.75,1604275218,NA,NA,NA
2020-11-03,63.6662,11.0109,1604361600000,3796,31984,376,394576942039.75,89704150204.98,2842473173052260,58944437492.01,2842424448234625,143364884443.72,1604361618,NA,NA,NA
2020-11-04,64.3727,10.9412,1604448000000,3804,32005,376,401023565313.12,87673913518.24,124926742951.76,57827719272.61,76910401358.34,142873945380.31,1604448018,NA,NA,NA
2020-11-05,64.4165,11.201,1604534400000,3813,32132,378,406544594779.04,102300481116.44,148561371103.11,67200642465.15,89851062776.49,144662681415.17,1604534418,NA,NA,NA
2020-11-06,65.9389,10.7216,1604620800000,3817,32173,379,437549654410.55,134072613937.85,240948569598.92,93294198485.97,153070126157.75,149034191843.99,1604620818,NA,NA,NA
2020-11-07,64.4549,11.5138,1604707200000,3827,32310,382,447416537279.64,140421276284.99,296864617160.9,100966393943.14,192187674954.45,159034720794.49,1604707218,NA,NA,NA
2020-11-08,64.158,11.5196,1604793600000,3827,32369,384,428851811023.74,143472608351.47,269416882335.18,108424660251.01,197469364085.26,153708992125.22,1604793618,NA,NA,NA
2020-11-09,64.3205,11.5217,1604880000000,3828,32370,384,446246872494.5,98613532020.68,179441009999.26,71972273389.13,128023078316.35,159218642330.34,1604880018,NA,NA,NA
2020-11-10,64.4062,11.4139,1604966400000,3846,32445,384,441394336668.18,119721463533.4,226805395976.33,85613684008.48,154561263027.67,157108875052.45,1604966418,NA,NA,NA
2020-11-11,64.0134,11.512,1605052800000,3867,32580,384,442807777253.78,101771831299.12,180472410113.48,76191172557.17,132336748013.93,159351310693.06,1605052818,NA,NA,NA
2020-11-12,64.3935,11.6099,1605139200000,3881,32637,385,451901023061.24,112069013048.19,200481369619.95,82317992908.73,141986051188.27,160906335800.66,1605139218,NA,NA,NA
2020-11-13,65.3298,11.3137,1605225600000,3888,32875,387,461951179267.05,115696338971.29,214793600420.75,81521785693.17,141675291162.33,160159230727.73,1605225618,NA,NA,NA
2020-11-14,64.6868,11.512,1605312000000,3901,32917,387,467536036680.91,116123549333.61,195406076135.99,84511142255.48,135634771522.21,165101790249.81,1605312018,NA,NA,NA
2020-11-15,64.6717,11.3335,1605398400000,3901,32934,387,460717550683.66,101174377302.29,177152314082.3,73685990982.69,124217585559.68,162763574131.52,1605398418,NA,NA,NA
2020-11-16,64.9335,11.1471,1605484800000,3906,32940,387,455640762342.77,92010423015.05,160138789778.18,68326071067.06,114888436235.48,159777275400.44,1605484818,NA,NA,NA
2020-11-17,65.29,11.0006,1605571200000,3914,33008,387,474483337309.75,110023303907.6,1427567974657173.8,135026498801.71,1389600291798091.8,164693181245.92,1605571218,NA,NA,NA
2020-11-18,65.7098,10.9436,1605657600000,3922,33058,387,498409255225.89,144227979733.67,266345778332.11,105221552703.36,182020490110.22,170905660792.38,1605657618,NA,NA,NA
2020-11-19,66.1432,10.8972,1605744000000,3929,33087,387,499383676173.62,176165848981.31,344100982719.15,127195871709.47,229145605767.06,169075127129.02,1605744018,NA,NA,NA
2020-11-20,66.1407,10.7156,1605830400000,3786,33133,388,499329478518.06,136687860550.36,251051867614.82,99713817556.26,173496201888.89,169069313827.85,1605830418,NA,NA,NA
2020-11-21,65.9898,11.0529,1605916800000,3792,33251,389,523496257846.75,151699824277.1,278494942884.64,114711242879.68,200595760094.5,178042250066.58,1605916818,NA,NA,NA
2020-11-22,63.866,11.5291,1606003200000,3796,33302,389,541419963033.64,199112219933.01,348999630588.3,159460561759.59,273207757410.75,195636424611,1606003218,NA,NA,NA
2020-11-23,63.7842,11.8789,1606089600000,3798,33311,389,534708757258.93,210916044039.69,380991434395.5,169648914139.88,298874606545.61,193649216757.33,1606089618,NA,NA,NA
2020-11-24,61.4529,12.4582,1606176000000,3814,33356,389,554170017481.06,223550795321.44,397483905801.2,180822047689.24,314294218389.23,213616707914.34,1606176018,NA,NA,NA
2020-11-25,61.4507,11.8847,1606262400000,3824,33389,389,576480056951.06,270680997667.14,488041434512.72,219199690355.09,386376118937.45,222228778501.93,1606262418,NA,NA,NA
2020-11-26,62.1665,11.5955,1606348800000,3840,33455,388,559593841229,226170486858.95,403973774607.04,182398670797.69,314956622893.77,211713844884.24,1606348818,NA,NA,NA
2020-11-27,62.4431,11.5726,1606435200000,3855,33518,388,508923217353.29,292856851262.43,551936690289.15,231486831930.63,413287881506.75,191135991073.68,1606435218,NA,NA,NA
2020-11-28,62.1696,11.51,1606521600000,3860,33528,388,510351295856.8,182830808552.67,318633448133.82,143982597016.31,243107276319.4,193068045505.61,1606521618,NA,NA,NA
2020-11-29,61.9218,11.5153,1606608000000,3861,33543,388,530913238735.19,155949319705.93,266418255931.2,123318919115.86,207523436118.3,202162432806.3,1606608018,NA,NA,NA
2020-11-30,61.918,11.9978,1606694400000,3866,33496,388,544589320351.08,146720222075.07,252235198062.22,115654685121.88,196080435650.86,207390590660.68,1606694418,NA,NA,NA
2020-12-01,62.4505,11.968,1606780800000,3877,33616,390,584024794487.98,206105822465.9,369537242607.09,158353077344.09,272768503493.87,219298254772.06,1606780818,NA,NA,NA
2020-12-02,62.4886,11.9568,1606867200000,3890,33698,390,559470038896.67,232949207786.02,423104117205.11,183202839443.84,317806459572.86,209865011574.77,1606867218,NA,NA,NA
2020-12-03,62.3792,11.9061,1606953600000,3896,33853,390,571382903267.67,168516882687.43,299651000706.85,131176227384.3,227460051909.01,214958820712.29,1606953618,NA,NA,NA
2020-12-04,62.2831,12.1008,1607040000000,3902,33883,390,579480943320.72,142325217110.59,254864357868.86,110366550879.67,192052888146.85,218562426148.26,1607040018,NA,NA,NA
2020-12-05,62.9614,11.739,1607126400000,3907,33911,390,552420643594.1,149970824460.27,263064310226.01,116133184073.66,199349434354.41,204608639451.33,1607126418,NA,NA,NA
2020-12-06,62.5375,11.9288,1607212800000,3910,33925,390,568375469439.93,121814229906.07,204214578096.39,94589860281.26,157766329721.02,212927542626.12,1607212818,NA,NA,NA
2020-12-07,62.5654,11.9278,1607299200000,3914,33936,390,573838755753.35,112360169509.2,195691619734.32,87048971132.68,149784714641.77,214813997589.89,1607299218,NA,NA,NA
2020-12-08,62.6287,11.8351,1607385600000,3927,33991,390,569021068193.99,112551522266.13,191088496008.78,85657592261.78,143495077069.2,212650716822.46,1607385618,NA,NA,NA
2020-12-09,62.8883,11.6633,1607472000000,3956,34057,390,540994202129.59,132721445431.25,231475121157,101040464724.07,171180758825.71,200772145970.55,1607472018,NA,NA,NA
2020-12-10,62.5568,11.8454,1607558400000,3975,34108,390,550913634569.53,152377667948.67,273649374852.35,117920320260.1,205195916618.4,206279752514.91,1607558418,NA,NA,NA
2020-12-11,62.7518,11.7903,1607644800000,3986,34149,390,540615658936.79,111884632446.85,199375712707.73,86328670831.24,150259217560.64,201369350699.21,1607644818,NA,NA,NA
2020-12-12,63.0548,11.6742,1607731200000,3990,34181,391,532039480570.26,121520380485.05,227452183199.59,93582011370.94,168340572404.55,196563308292.99,1607731218,NA,NA,NA
2020-12-13,63.4622,11.7595,1607817600000,4000,34195,395,550108027522.3,98004221310.83,178519385977.25,76239997158.66,135740366677,200997641755.95,1607817618,NA,NA,NA
2020-12-14,63.2269,11.9379,1607904000000,4002,34200,395,562303659635.7,105342810142.5,192799556422.15,79890363592.6,142820697366.42,206776612568.34,1607904018,NA,NA,NA
2020-12-15,63.4374,11.8339,1607990400000,4025,34227,395,563583183356.43,93387368442.65,171048543743.15,70925912377.02,128272579977.12,206060920720.54,1607990418,NA,NA,NA
2020-12-16,63.6627,11.8435,1608076800000,4043,34285,395,566555638559.17,110755182869.07,201494987936.44,84003640042.56,147601391702.84,205871216261.39,1608076818,NA,NA,NA
2020-12-17,64.1733,11.738,1608163200000,4063,34168,394,617233878970.85,176533957327.63,325740915559.78,132151327393.36,234092044825.86,221134561971.86,1608163218,NA,NA,NA
2020-12-18,65.5085,11.3321,1608249600000,4075,34208,394,646662647680.5,279395483914.52,544387019740.04,208017878529.69,383567315403.46,223043914122.35,1608249618,NA,NA,NA
2020-12-19,65.4007,11.3534,1608336000000,4079,34276,395,656811291446.32,180713082444.32,329098825562.78,140377628402.34,249280857490.42,227252066900.64,1608336018,NA,NA,NA
2020-12-20,65.8869,11.1624,1608422400000,4081,34277,395,672830201076.79,161049166154.15,306205162020.36,122546422473.18,224362751108.02,229523204670.05,1608422418,NA,NA,NA
2020-12-21,65.9392,10.9955,1608508800000,4083,34312,395,662256546234.09,166298209339.6,312255364388.16,128473716182.51,233886362492.41,225569865539.76,1608508818,NA,NA,NA
2020-12-22,66.3766,10.8735,1608595200000,4085,34371,395,639482098768.53,188291126666.59,376330899696.47,142468339959.57,266700123070,215015526690.75,1608595218,NA,NA,NA
2020-12-23,67.033,10.9742,1608681600000,4095,34324,395,659168264910.21,192251530225.7,361897367527.08,148117625287.39,271538750844.06,217308037770.86,1608681618,NA,NA,NA
2020-12-24,69.2394,10.6814,1608768000000,4113,34338,395,624113054376.15,225585965492.39,439362153168.76,174452743896.08,330514942670.75,191980825705.41,1608768018,NA,NA,NA
2020-12-25,68.1597,10.774,1608854400000,4121,34352,395,647402293656.33,188251119545.3,350126517309.87,147138358307.43,269552615870.7,206134933342.09,1608854418,NA,NA,NA
2020-12-26,68.6839,10.7037,1608940800000,4126,34199,395,667349490727.7,185977723498.09,348140009179.59,143872925272.85,262893877036.74,208987666400.14,1608940818,NA,NA,NA
2020-12-27,70.0526,10.3386,1609027200000,4125,33972,394,701188197535.36,188852985196,357337501695.7,140557568802.85,257930033427.35,209987784090.67,1609027218,NA,NA,NA
2020-12-28,69.4167,11.0673,1609113600000,4126,33982,394,704185686414.61,261857126362.03,498347685858.16,195266767788.78,355573693485.94,215363125226.83,1609113618,NA,NA,NA
2020-12-29,69.1401,11.4448,1609200000000,4134,34039,394,728179385072.71,205319228594.65,380937932282.88,156212947748.92,285586693440.08,224715736728.77,1609200018,NA,NA,NA
2020-12-30,69.4398,11.3996,1609286400000,4139,34280,395,732422027293.74,199301806904.62,388556249880.75,154113954960.77,300170332794.24,223829470435.44,1609286418,NA,NA,NA
2020-12-31,70.425,11.2736,1609372800000,4149,34332,395,760731060139.62,191906601060.48,366564588689.12,140614606652.67,258634837588.28,224985945906.25,1609372818,NA,NA,NA
2021-01-01,70.4528,11.0002,1609459200000,4152,34381,389,765312965839.57,167124239672.76,326656858238.75,120364754194.39,226660419502.4,226128333016.9,1609459218,NA,NA,NA
2021-01-02,70.6696,10.7852,1609545600000,4154,34374,384,772481366071.7,161674914466.97,302748575098.78,120949191585.31,222409851419.92,226571863481.16,1609545618,NA,NA,NA
2021-01-03,71.798,10.635,1609632000000,4162,34296,371,831050843622.62,232555411727.42,455066531204.47,164840617099.97,304365500801.85,234373153964.24,1609632018,NA,NA,NA
2021-01-04,69.5703,12.7394,1609718400000,4162,34247,370,876589922892.12,320443594023.47,595815681565.39,241476657509.47,434886894254.45,266743909000.28,1609718418,NA,NA,NA
2021-01-05,68.3439,13.649,1609804800000,4168,34270,370,869548486452.6,174321177974.47,382336199990.08,93137867853.53,189931489764.07,275265367503.25,1609804818,NA,NA,NA
2021-01-06,68.7089,13.6515,1609891200000,4185,34290,370,920624311572.56,141977339323.72,307374478276.61,74347818278.41,143388126980.43,288073219694.45,1609891218,NA,NA,NA
2021-01-07,68.5012,13.7656,1609977600000,4192,34159,369,1000232390769.68,164039168270.47,342547018247.25,88820306474.56,162602378054.04,315061491732.38,1609977618,NA,NA,NA
2021-01-08,69.6016,13.2963,1610064000000,4120,34014,366,1052206214274.87,180029012156.19,389069177265.59,95355878084.03,179234088065.06,319853731563.5,1610064018,NA,NA,NA
2021-01-09,70.3697,12.9469,1610150400000,4036,34004,364,1078151392864.04,177851128738.93,385932786489.92,90555211397.29,168574148174.59,319459652900.33,1610150418,NA,NA,NA
2021-01-10,68.8379,13.4529,1610236800000,4041,34028,364,1088240613852.74,143317089479.62,284750361359.43,81336513807.15,145809876266.6,339118604537.97,1610236818,NA,NA,NA
2021-01-11,68.1367,13.7675,1610323200000,4040,34030,364,1047705851913.44,184458707534.94,374813136805.35,104369884199.12,188563016254.4,333833273193.98,1610323218,NA,NA,NA
2021-01-12,69.1322,13.0059,1610409600000,4053,34086,364,957506510510.2,244799025184.36,505727149422.92,121415911174.4,201572991152.43,295561598183.2,1610409618,NA,NA,NA
2021-01-13,68.5632,12.9539,1610496000000,4067,33902,362,919926156837.37,155615242438.11,303760849300.71,80807921487.46,135364008726.53,289195266120.32,1610496018,NA,NA,NA
2021-01-14,68.905,12.8109,1610582400000,4076,33959,360,1007426555868.52,132229001782.59,254184205286.29,62881814906.34,103318724239.95,313259647528.54,1610582418,NA,NA,NA
2021-01-15,68.831,13.1571,1610668800000,4079,34059,361,1059027014104.1,132492785124.05,258161592478.77,68920287324.02,123030489298.23,330088582765.22,1610668818,NA,NA,NA
2021-01-16,68.0186,13.2956,1610755200000,4086,34133,361,1005282606669.72,149530603908.59,289557105620.18,81823520491.17,137821079645.3,321503282617.04,1610755218,NA,NA,NA
2021-01-17,66.53,13.9412,1610841600000,4089,34143,361,1012362471103.07,135680686064.59,263252717657.29,77964874037.22,141341938805.56,338837823945.78,1610841618,NA,NA,NA
2021-01-18,66.1606,13.9799,1610928000000,4086,34092,360,1007051878926.17,121675774736.41,221771090634.51,69267399902.92,113046866046.35,340780301985.17,1610928018,NA,NA,NA
2021-01-19,66.2562,13.9593,1611014400000,4077,34194,361,1030379574330.94,110191430518.12,216445003016.62,60602447207.82,112455575492.38,347688788785.38,1611014418,NA,NA,NA
2021-01-20,65.1071,15.2803,1611100800000,4086,34256,360,1032869171007.11,142055504111.51,268859621486.09,84696321432.5,154815955828.02,360397879486.37,1611100818,NA,NA,NA
2021-01-21,64.5811,15.4345,1611187200000,4085,32425,358,1025653410835.52,152550937127.47,287258349334.53,85689517696.61,152884689353.91,363275202814.53,1611187218,NA,NA,NA
2021-01-22,64.8111,14.4944,1611273600000,4083,32661,360,885703222647.15,161255657777.05,324387086082.37,85476382842.2,152769982314.4,311669077392.3,1611273618,NA,NA,NA
2021-01-23,64.5717,14.8801,1611360000000,4086,32025,359,949923044916.44,158724977471.27,304898697966.09,81545729587.62,146103499688.37,336541557105.93,1611360018,NA,NA,NA
2021-01-24,63.706,15.0298,1611446400000,4087,32043,359,936376288463.76,107038040266.94,212247246129.02,58679540907.73,111660811454.74,339848340613.81,1611446418,NA,NA,NA
2021-01-25,62.3748,16.5296,1611532800000,4086,31965,359,963889593144.28,113214077395.04,214573688917.47,64576772968.86,118893753126.04,362665478312.33,1611532818,NA,NA,NA
2021-01-26,63.1847,15.8903,1611619200000,4098,32086,358,952725120616.35,134284000028.15,248228332585.2,74388701820.86,128489486440.68,350748487003.21,1611619218,NA,NA,NA
2021-01-27,62.9842,16.1089,1611705600000,4102,32158,359,962965946229.64,132777082522.17,238908842062.07,72527710506.7,119013615548.87,356449658202.88,1611705618,NA,NA,NA
2021-01-28,62.8927,15.9226,1611792000000,3975,32277,360,899608105524.53,136309454820.55,275964709486.13,73831820529.08,125132138467.2,333819901148.46,1611792018,NA,NA,NA
2021-01-29,63.3916,15.5296,1611878400000,3982,32394,358,981399142368.02,142638847963.5,266118819897.03,66354523110.34,115597952604.24,359274789364.93,1611878418,NA,NA,NA
2021-01-30,63.2399,15.7046,1611964800000,3980,32561,356,1008115569246.02,237763757633.95,440632000685.4,119704150098.72,176825797633.57,370583882101.83,1611964818,NA,NA,NA
2021-01-31,62.6685,15.4778,1612051200000,3981,32569,357,1018463731294.19,153684257076.48,281089037230.24,88620668738.57,143938263557.14,380207622033.53,1612051218,NA,NA,NA
2021-02-01,62.2892,15.2092,1612137600000,3982,32592,357,990275887106.73,134883270003.64,248050860946.02,82202014398.77,134507348896.25,373441374708.94,1612137618,NA,NA,NA
2021-02-02,61.994,15.5938,1612224000000,3987,32984,357,1006449250810.23,158462046846.98,292734168043.81,97055820847.42,160501323535.45,382510675865.07,1612224018,NA,NA,NA
2021-02-03,62.045,16.2774,1612310400000,3999,33029,356,1065615072249.44,151102833655.03,261589501521.96,87973683268.25,145627540762.74,404453728533.2,1612310418,NA,NA,NA
2021-02-04,61.57,16.7886,1612396800000,4005,33031,356,1132177735792.22,144177129930.67,255422936582.26,83014472540.57,140444280951.1,435095867448.11,1612396818,NA,NA,NA
2021-02-05,61.3403,16.2912,1612483200000,4019,33348,362,1121071194215.43,171880746244.4,308135560223.34,103022864677.47,175372346292.8,433402556056.55,1612483218,NA,NA,NA
2021-02-06,60.2552,16.7342,1612569600000,4025,33361,363,1176650523167.46,156414407919.21,272970069957.25,97908897260.57,166997430852.37,467657100810.2,1612569618,NA,NA,NA
2021-02-07,61.1832,16.0859,1612656000000,4026,33370,363,1194592738676.8,164318443394.79,296487238305.75,92963409233.42,156748767114.32,463702634501.52,1612656018,NA,NA,NA
2021-02-08,61.1644,15.603,1612742400000,4027,33401,364,1184569745811.79,171306699712.46,310662395165.26,105792008440.68,178051010311.48,460034487940.96,1612742418,NA,NA,NA
2021-02-09,63.3904,14.7526,1612828800000,4034,33499,365,1356473377047.12,211946253650.01,388179387253.6,110802234251.86,177193699660.55,496599072434.26,1612828818,NA,NA,NA
2021-02-10,62.5384,14.636,1612915200000,4040,33571,365,1384154619947.43,208763683230.2,393052835252.7,116852910124.63,202818616050.39,518525775114.27,1612915218,NA,NA,NA
2021-02-11,61.0014,14.5752,1613001600000,4043,33664,365,1370856155170.38,226885051713.53,439749555531.45,139607727700.61,268431812340.4,534614894535.51,1613001618,NA,NA,NA
2021-02-12,61.6307,14.1325,1613088000000,4048,33706,365,1445387833199.8,196533919942.38,377844357750.47,115120166561.24,212654767067.57,554584817406.62,1613088018,NA,NA,NA
2021-02-13,60.1672,14.3662,1613174400000,4054,33741,365,1471565274739.58,199354538960.94,384047429677.65,122892698038.44,232942084825.94,586165706497.43,1613174418,NA,NA,NA
2021-02-14,59.5947,14.1296,1613260800000,4065,33723,365,1472225150017.07,207685526841.64,398738271554.78,137486618774.05,265371623497.86,594856368563.62,1613260818,NA,NA,NA
2021-02-15,60.9341,13.9017,1613347200000,4085,33759,365,1489533291681,189560253079.69,379627158384.79,118295686923.93,237680914801.2,581898850467.23,1613347218,NA,NA,NA
2021-02-16,61.0149,13.924,1613433600000,4080,33835,365,1464258536313.8,216272304969.28,445552255614.01,139263809598.88,293237423395.4,570843276570.19,1613433618,NA,NA,NA
2021-02-17,61.5149,13.7089,1613520000000,4086,33854,365,1490946011412.48,188285633185.66,389850029444.31,111316233592.07,224221986185.82,573792154718.48,1613520018,NA,NA,NA
2021-02-18,61.8264,13.4713,1613606400000,4102,33911,365,1571730150472.86,191801867278.34,361055609789.34,111051147235.46,197560841504.3,599986152891.15,1613606418,NA,NA,NA
2021-02-19,60.654,14.0058,1613692800000,4111,34114,366,1587960801799.29,138297572149.71,281268020764.76,86275969012.89,176486908473.9,624799222289.43,1613692818,NA,NA,NA
2021-02-20,60.9757,13.1823,1613779200000,4114,34214,366,1706551988686.55,166915431853.1,364860097406.72,103531990434.29,237330896460.01,665970624072.24,1613779218,NA,NA,NA
2021-02-21,61.5163,12.9659,1613865600000,4124,34283,367,1699848120501.44,192679832452.38,482283847695.44,124521074482.3,340225990081.16,654164884407.69,1613865618,NA,NA,NA
2021-02-22,61.4551,12.7395,1613952000000,4125,34306,367,1744111720940.62,145089923751.24,411734504639.72,93197529528.94,299945110975.1,672265773868.39,1613952018,NA,NA,NA
2021-02-23,61.3438,12.4133,1614038400000,4136,34363,367,1647603133821.13,232632635406.34,560523492782.36,140679715135.26,338446063685.12,636900254057.51,1614038418,NA,NA,NA
2021-02-24,61.8556,12.2295,1614124800000,4162,34535,368,1467056625531.13,261706706377.61,681350953910.09,155714954109.52,396681962867.23,559599886400.05,1614124818,NA,NA,NA
2021-02-25,61.2704,12.3395,1614211200000,4190,34670,371,1510602884475.79,171777263157.76,437475228350,108067972048.02,286609095750.93,585050237585.6,1614211218,NA,NA,NA
2021-02-26,61.6063,11.8802,1614297600000,4199,34758,371,1430592091566.2,142819282110.83,372776043434.38,88328074738.25,234380204762.77,549257074017.22,1614297618,NA,NA,NA
2021-02-27,61.2638,11.7733,1614384000000,4207,34916,372,1408473597631.53,455253020446.06,1732931063873.85,102167250832.29,1275656222147.5,545589568857.08,1614384018,NA,NA,NA
2021-02-28,60.6459,11.8177,1614470400000,4210,34938,372,1421511102160.5,128030108281.81,311381065550.75,82076121250.52,202831031548.31,559423594029.18,1614470418,NA,NA,NA
2021-03-01,60.9004,11.7711,1614556800000,4211,34945,372,1380689031695.14,140673015102.24,353051200498.5,87264517764.69,218693860378.51,539844527303.61,1614556818,NA,NA,NA
2021-03-02,61.0605,11.8634,1614643200000,4221,35033,371,1515177964309.47,129331510686.43,313449596818.51,75336449591.68,184322432712.4,590002747122.47,1614643218,NA,NA,NA
2021-03-03,60.9434,11.5844,1614729600000,4214,35034,371,1479787789839.6,124739563455.68,291238757815.72,77196525317.27,177025913341.02,577954203077.2,1614729618,NA,NA,NA
2021-03-04,61.0884,11.7428,1614816000000,4228,35122,371,1543748682020.24,129121018461.24,301990318581.19,75860498818.87,170929113313.02,600697752802.69,1614816018,NA,NA,NA
2021-03-05,60.6724,11.8701,1614902400000,4252,35174,371,1492279202668.93,137051382398.95,343838918888.99,84718042995.55,203527502859.57,586877589675.58,1614902418,NA,NA,NA
2021-03-06,60.7347,11.7271,1614988800000,4257,35374,372,1502552865324.52,118697130190.25,292368756988.85,70116806698.63,164763458829.83,589981800439.65,1614988818,NA,NA,185227
2021-03-07,60.0835,12.5427,1615075200000,4261,35395,372,1518551847557.71,93176734777.41,236006926321.91,58801777324.29,150007397193.04,606152815701.3,1615075217,NA,NA,NA
2021-03-08,60.3591,12.5226,1615161600000,4265,35416,372,1585196572691.68,103042841496.9,245534767996.91,59918726999.35,144649666952.85,628386529773.87,1615161617,NA,NA,NA
2021-03-09,60.0369,12.9956,1615248000000,4279,35481,372,1623367549044.83,123853327399.99,287020162267.46,75230143760.86,165062625811.01,648748592643.35,1615248017,NA,NA,NA
